"","Trip.Started.At","Trip.Ended.At","Trip.Distance.Miles","Average.MPG","Fuel.Cost.USD","Hard.Brake.Count","Hard.Accel.Count","trip.minutes","avg.mph","calc.gallons","cost.per.gallon"
"1",2014-03-06 11:47:00,2014-03-06 12:00:00,6.4,22.79,1.04,0,1,13,2.3558282208589,0.280824923211935,3.703375
"2",2014-03-06 12:17:00,2014-03-06 12:27:00,6.51,26.25,0.95,0,0,10,2.39631901840491,0.248,3.83064516129032
"3",2014-03-06 17:51:00,2014-03-06 17:56:00,0.51,9.59,0.2,0,0,5,0.187730061349693,0.0531803962460897,3.76078431372549
"4",2014-03-06 17:58:00,2014-03-06 19:02:00,42.02,28.64,5.48,0,1,64,15.4674846625767,1.46717877094972,3.73505949547834
"5",2014-03-07 08:27:00,2014-03-07 09:20:00,43,28.98,5.46,0,2,53,15.8282208588957,1.48378191856453,3.67978604651163
"6",2014-03-07 12:15:00,2014-03-07 12:28:00,3.81,17.84,0.78,0,0,13,1.40245398773006,0.213565022421525,3.65228346456693
"7",2014-03-07 17:47:00,2014-03-07 18:57:00,47.13,28.13,6.27,0,7,70,17.3484662576687,1.67543547813722,3.74231063017186
"8",2014-03-08 18:59:00,2014-03-08 19:04:00,0.5,6.51,0.29,0,0,5,0.184049079754601,0.0768049155145929,3.7758
"9",2014-03-08 19:06:00,2014-03-08 19:31:00,9.03,20.77,1.64,0,0,25,3.3239263803681,0.4347616754935,3.77218161683278
"10",2014-03-08 19:40:00,2014-03-08 20:11:00,8.71,20.28,1.61,0,0,31,3.20613496932515,0.42948717948718,3.74865671641791
"11",2014-03-13 09:22:00,2014-03-13 10:14:00,43.17,29.42,5.56,0,0,52,15.8907975460123,1.46736913664174,3.7890942784341
"12",2014-03-13 13:36:00,2014-03-13 13:39:00,0.42,7.86,0.2,0,0,3,0.154601226993865,0.0534351145038168,3.74285714285714
"13",2014-03-13 13:45:00,2014-03-13 13:48:00,0.93,17.54,0.2,0,0,3,0.342331288343558,0.0530216647662486,3.77204301075269
"14",2014-03-13 18:17:00,2014-03-13 19:11:00,47.4,27.47,6.54,0,2,54,17.4478527607362,1.72551874772479,3.79016455696203
"15",2014-03-14 08:12:00,2014-03-14 09:16:00,43.11,27.31,5.97,0,2,64,15.8687116564417,1.5785426583669,3.78196938065414
"16",2014-03-14 12:41:00,2014-03-14 12:56:00,3.85,17.29,0.85,0,0,15,1.41717791411043,0.222672064777328,3.81727272727273
"17",2014-03-14 17:18:00,2014-03-14 18:40:00,41.82,24.76,6.39,0,1,82,15.3938650306748,1.68901453957997,3.78327116212339
"18",2014-03-16 15:40:00,2014-03-16 15:48:00,0.86,7.56,0.44,0,0,8,0.316564417177914,0.113756613756614,3.86790697674419
"19",2014-03-16 15:52:00,2014-03-16 16:33:00,19.81,24.02,3.15,0,1,41,7.2920245398773,0.824729392173189,3.81943462897526
"20",2014-03-16 18:37:00,2014-03-16 19:33:00,18.27,22.03,3.17,1,0,56,6.72515337423313,0.82932364956877,3.82239189928845
"21",2014-03-17 09:06:00,2014-03-17 10:08:00,47.11,27.16,6.57,0,0,62,17.3411042944785,1.73453608247423,3.78775631500743
"22",2014-03-17 12:48:00,2014-03-17 12:59:00,5.06,23.04,0.84,0,0,11,1.86257668711656,0.219618055555556,3.82482213438735
"23",2014-03-17 13:40:00,2014-03-17 13:53:00,3.79,21.26,0.68,0,0,13,1.39509202453988,0.17826904985889,3.81445910290238
"24",2014-03-17 17:56:00,2014-03-17 18:50:00,43.5,29.82,5.53,1,0,54,16.0122699386503,1.45875251509054,3.79091034482759
"25",2014-03-18 08:18:00,2014-03-18 09:32:00,43.07,26.61,6.16,0,2,74,15.8539877300614,1.61856444945509,3.80584165312282
"26",2014-03-18 17:36:00,2014-03-18 18:19:00,22.92,25.31,3.44,0,1,43,8.43680981595092,0.905570920584749,3.79870855148342
"27",2014-03-18 19:49:00,2014-03-18 20:24:00,25.02,29.76,3.21,0,0,35,9.20981595092024,0.840725806451613,3.81812949640288
"28",2014-03-19 09:08:00,2014-03-19 09:57:00,43.14,29.37,5.59,0,2,49,15.879754601227,1.46884576098059,3.80570931849791
"29",2014-03-19 12:28:00,2014-03-19 12:38:00,4.91,23.29,0.81,0,1,10,1.80736196319018,0.210820094461142,3.84213849287169
"30",2014-03-19 13:49:00,2014-03-19 13:54:00,1.28,16.12,0.3,1,0,5,0.471165644171779,0.0794044665012407,3.778125
"31",2014-03-19 14:02:00,2014-03-19 14:10:00,2.53,20.91,0.47,1,0,8,0.931288343558282,0.120994739359158,3.88446640316206
"32",2014-03-19 16:44:00,2014-03-19 17:56:00,43.2,29.14,5.64,0,0,72,15.9018404907975,1.4824982841455,3.80438888888889
"33",2014-03-20 08:46:00,2014-03-20 08:51:00,0.88,9.33,0.36,0,0,5,0.323926380368098,0.0943193997856377,3.81681818181818
"34",2014-03-20 08:55:00,2014-03-20 09:47:00,42.29,30.9,5.2,1,0,52,15.5668711656442,1.36860841423948,3.79947978245448
"35",2014-03-20 12:12:00,2014-03-20 12:27:00,3.85,19.39,0.76,0,0,15,1.41717791411043,0.1985559566787,3.82763636363636
"36",2014-03-20 17:11:00,2014-03-20 18:21:00,45.73,27.15,6.41,0,3,70,16.8331288343558,1.68434622467772,3.80563087688607
"37",2014-03-21 08:44:00,2014-03-21 09:01:00,6.57,19.94,1.26,0,1,17,2.41840490797546,0.329488465396189,3.8241095890411
"38",2014-03-21 09:28:00,2014-03-21 09:51:00,6.84,20.42,1.28,0,0,23,2.51779141104294,0.334965719882468,3.8212865497076
"39",2014-03-21 12:32:00,2014-03-21 12:40:00,1.02,9.31,0.42,0,0,8,0.375460122699387,0.109559613319012,3.83352941176471
"40",2014-03-21 18:11:00,2014-03-21 18:20:00,1.2,12.45,0.37,0,0,9,0.441717791411043,0.0963855421686747,3.83875
"42",2014-03-22 16:27:00,2014-03-22 16:48:00,9.76,23.69,1.58,0,0,21,3.59263803680982,0.411988180666948,3.83506147540984
"41",2014-03-22 22:03:00,2014-03-22 22:25:00,9.65,22.43,1.65,1,1,22,3.5521472392638,0.430227374052608,3.83518134715026
"43",2014-03-23 13:31:00,2014-03-23 13:39:00,6.7,16.57,1.52,0,0,8,2.46625766871166,0.404345202172601,3.75916417910448
"44",2014-03-23 13:41:00,2014-03-23 14:09:00,6.02,16.09,1.41,0,0,28,2.2159509202454,0.374145431945308,3.76858803986711
"45",2014-03-23 18:18:00,2014-03-23 19:12:00,13.63,17.88,2.91,1,4,54,5.01717791411043,0.762304250559284,3.8173734409391
"46",2014-03-24 08:41:00,2014-03-24 09:38:00,43.13,27.26,6.02,0,1,57,15.8760736196319,1.58217168011739,3.80489682355669
"47",2014-03-24 13:08:00,2014-03-24 13:11:00,0.96,18.12,0.2,0,0,3,0.353374233128834,0.0529801324503311,3.775
"48",2014-03-24 14:08:00,2014-03-24 14:08:00,1.65,22.35,0.28,0,0,0,0.607361963190184,0.0738255033557047,3.79272727272727
"49",2014-03-24 17:28:00,2014-03-24 18:29:00,44.79,28.47,5.98,0,1,61,16.4871165644172,1.57323498419389,3.80108506363027
"50",2014-03-25 06:43:00,2014-03-25 07:35:00,41.78,28.85,5.51,0,1,52,15.3791411042945,1.44818024263432,3.80477501196745
"51",2014-03-25 20:35:00,2014-03-25 20:55:00,9.44,24.24,1.49,1,0,20,3.47484662576687,0.389438943894389,3.82601694915254
"52",2014-03-26 09:07:00,2014-03-26 09:57:00,43.13,28.81,5.69,0,0,50,15.8760736196319,1.49704963554321,3.80080918154417
"53",2014-03-26 14:27:00,2014-03-26 14:38:00,6.35,22.29,1.08,0,0,11,2.33742331288344,0.28488111260655,3.79105511811024
"54",2014-03-26 14:46:00,2014-03-26 14:57:00,6.51,24.89,0.99,0,0,11,2.39631901840491,0.261550823623945,3.78511520737327
"55",2014-03-26 17:47:00,2014-03-26 18:46:00,45.12,26.9,6.37,0,0,59,16.6085889570552,1.67732342007435,3.79771719858156
"56",2014-03-27 08:45:00,2014-03-27 09:49:00,45.62,27.99,6.17,0,1,64,16.7926380368098,1.62986780993212,3.78558307759754
"57",2014-03-27 13:48:00,2014-03-27 14:02:00,3.2,16.53,0.74,0,1,14,1.17791411042945,0.193587416817907,3.8225625
"58",2014-03-27 17:48:00,2014-03-27 18:47:00,43.26,27.48,5.96,0,1,59,15.9239263803681,1.57423580786026,3.78596393897365
"59",2014-03-28 07:25:00,2014-03-28 08:21:00,43.22,30.23,5.43,0,0,56,15.9092024539877,1.42970559047304,3.79798472929199
"60",2014-03-28 15:13:00,2014-03-28 16:17:00,44.76,27.83,6.11,0,2,64,16.4760736196319,1.60833632770392,3.79895665773012
"61",2014-03-29 13:01:00,2014-03-29 13:34:00,6.75,15.8,1.63,0,1,33,2.48466257668712,0.427215189873418,3.81540740740741
"62",2014-03-29 13:37:00,2014-03-29 14:50:00,11.82,15.38,2.94,0,1,73,4.35092024539877,0.76853055916775,3.82548223350254
"63",2014-03-29 16:00:00,2014-03-29 17:00:00,34.76,24.44,5.47,0,2,60,12.7950920245399,1.42225859247136,3.84599539700806
"64",2014-03-29 17:11:00,2014-03-29 18:40:00,80.53,27.12,11.52,0,1,89,29.6429447852761,2.96939528023599,3.87957779709425
"65",2014-03-30 10:53:00,2014-03-30 11:18:00,15.57,28.13,2.05,0,1,25,5.73128834355828,0.553501599715606,3.70369299935774
"66",2014-03-30 11:29:00,2014-03-30 11:55:00,15.59,25.4,2.27,0,0,26,5.73865030674847,0.613779527559055,3.69839640795382
"67",2014-03-30 17:41:00,2014-03-30 19:59:00,119.2,30.64,14.96,0,0,138,43.8773006134969,3.89033942558747,3.84542281879195
"68",2014-04-01 09:13:00,2014-04-01 10:05:00,46.75,30.14,5.92,0,1,52,17.2085889570552,1.55109489051095,3.81665882352941
"69",2014-04-01 12:24:00,2014-04-01 12:37:00,3.45,21.57,0.62,0,0,13,1.26993865030675,0.159944367176634,3.87634782608696
"70",2014-04-01 13:22:00,2014-04-01 13:32:00,4.05,23,0.68,0,0,10,1.49079754601227,0.176086956521739,3.86172839506173
"71",2014-04-01 18:08:00,2014-04-01 18:13:00,1.25,13.7,0.35,0,0,5,0.460122699386503,0.0912408759124088,3.836
"72",2014-04-01 18:17:00,2014-04-01 19:09:00,43.74,30.65,5.47,0,0,52,16.1006134969325,1.42707993474715,3.83300182898948
"73",2014-04-02 05:56:00,2014-04-02 07:51:00,116.34,30.76,12.98,0,0,115,42.8245398773006,3.78218465539662,3.43187897541688
"74",2014-04-02 07:56:00,2014-04-02 08:31:00,22.93,31.28,2.64,0,0,35,8.44049079754601,0.733056265984655,3.60136066288705
"75",2014-04-02 10:56:00,2014-04-02 11:34:00,33.09,28.77,4.17,0,0,38,12.1803680981595,1.15015641293014,3.62559383499547
"76",2014-04-02 11:40:00,2014-04-02 12:58:00,78.91,33.87,8.39,0,0,78,29.0466257668712,2.32979037496309,3.60118235965023
"77",2014-04-02 16:05:00,2014-04-02 16:42:00,32.02,31.49,3.64,0,0,37,11.7865030674847,1.01683073991743,3.5797501561524
"78",2014-04-02 16:57:00,2014-04-02 17:30:00,34.38,36.05,3.19,0,0,33,12.6552147239264,0.95367545076283,3.34495346131472
"79",2014-04-02 17:33:00,2014-04-02 18:24:00,39.05,30.41,4.62,0,1,51,14.3742331288344,1.28411706675436,3.59780281690141
"80",2014-04-03 08:46:00,2014-04-03 09:44:00,43.09,28.55,5.76,0,0,58,15.8613496932515,1.5092819614711,3.81638431190531
"81",2014-04-03 13:49:00,2014-04-03 13:59:00,5.06,25.08,0.77,0,1,10,1.86257668711656,0.201754385964912,3.81652173913043
"82",2014-04-03 14:30:00,2014-04-03 14:46:00,4.31,18,0.91,0,2,16,1.58650306748466,0.239444444444444,3.80046403712297
"83",2014-04-03 16:30:00,2014-04-03 17:32:00,43.19,28.67,5.75,0,1,62,15.8981595092025,1.50645273805371,3.81691363741607
"84",2014-04-04 09:01:00,2014-04-04 09:57:00,43.12,28.62,5.76,0,2,56,15.8723926380368,1.50663871418588,3.82307977736549
"85",2014-04-04 14:04:00,2014-04-04 14:17:00,3.22,16.83,0.73,0,0,13,1.18527607361963,0.191325014854427,3.81549689440994
"86",2014-04-04 16:58:00,2014-04-04 18:21:00,47.19,26.96,6.7,1,3,83,17.3705521472393,1.75037091988131,3.82776011866921
"87",2014-04-05 12:28:00,2014-04-05 13:21:00,12.54,16.97,2.83,0,4,53,4.6159509202454,0.738951090159104,3.82975279106858
"88",2014-04-05 21:49:00,2014-04-05 22:10:00,8.51,19.77,1.65,0,0,21,3.13251533742331,0.430450177035913,3.83319623971798
"89",2014-04-05 22:26:00,2014-04-05 22:55:00,8.56,20.67,1.59,0,0,29,3.15092024539877,0.414126753749395,3.83940420560748
"90",2014-04-07 09:11:00,2014-04-07 10:07:00,43.07,29.35,5.62,0,1,56,15.8539877300614,1.46746166950596,3.82974228000929
"91",2014-04-07 18:09:00,2014-04-07 19:14:00,47.21,31.13,5.81,0,1,65,17.3779141104294,1.51654352714423,3.83108027960178
"92",2014-04-08 09:29:00,2014-04-08 09:34:00,0.79,9.83,0.31,0,0,5,0.29079754601227,0.0803662258392676,3.8573417721519
"93",2014-04-08 09:34:00,2014-04-08 10:21:00,37.82,31.38,4.39,0,0,47,13.921472392638,1.20522625876354,3.64246959280804
"94",2014-04-08 10:28:00,2014-04-08 11:03:00,34.53,31.12,3.73,0,0,35,12.7104294478528,1.10957583547558,3.3616449464234
"95",2014-04-08 11:09:00,2014-04-08 11:44:00,31.93,30.35,3.77,0,0,35,11.7533742331288,1.05205930807249,3.58344816786721
"96",2014-04-08 16:04:00,2014-04-08 16:41:00,31.98,31.92,3.61,0,0,37,11.7717791411043,1.00187969924812,3.60322701688555
"97",2014-04-08 16:51:00,2014-04-08 17:46:00,58.3,32.46,6.13,0,0,55,21.4601226993865,1.79605668515095,3.41303259005146
"98",2014-04-08 17:50:00,2014-04-08 18:22:00,15.87,26.09,2.21,1,0,32,5.84171779141104,0.608279034112687,3.63320100819156
"99",2014-04-10 08:37:00,2014-04-10 09:53:00,43.04,26.66,6.21,0,1,76,15.8429447852761,1.61440360090022,3.8466217472119
"100",2014-04-10 12:55:00,2014-04-10 13:08:00,3.05,16.94,0.69,0,0,13,1.12269938650307,0.180047225501771,3.83232786885246
"101",2014-04-10 17:22:00,2014-04-10 17:46:00,18.09,27.1,2.58,0,0,24,6.65889570552147,0.667527675276753,3.86500829187396
"102",2014-04-10 17:49:00,2014-04-10 18:41:00,26.71,26.11,3.94,0,2,52,9.8319018404908,1.02297970126388,3.85149382253837
"103",2014-04-10 21:39:00,2014-04-10 22:25:00,21.15,25.16,3.23,0,1,46,7.78527607361963,0.840620031796502,3.84240189125296
"104",2014-04-16 08:39:00,2014-04-16 09:39:00,44.83,29.08,5.93,1,0,60,16.5018404907975,1.54160935350757,3.84662948918135
"105",2014-04-16 17:18:00,2014-04-16 18:25:00,45.32,28.88,6.03,1,0,67,16.6822085889571,1.56925207756233,3.84259488084731
"106",2014-04-17 09:17:00,2014-04-17 10:09:00,45,28.5,6.08,0,0,52,16.5644171779141,1.57894736842105,3.85066666666667
"107",2014-04-17 12:13:00,2014-04-17 12:27:00,3.06,18.02,0.65,0,0,14,1.12638036809816,0.169811320754717,3.82777777777778
"108",2014-04-17 18:17:00,2014-04-17 19:24:00,44.92,27.97,6.19,1,0,67,16.5349693251534,1.60600643546657,3.85428094390027
"109",2014-04-18 07:41:00,2014-04-18 08:33:00,43.16,28.88,5.77,1,0,52,15.8871165644172,1.49445983379501,3.86092678405931
"110",2014-04-18 12:31:00,2014-04-18 12:33:00,0.41,10.56,0.15,0,0,2,0.150920245398773,0.0388257575757576,3.86341463414634
"111",2014-04-18 12:37:00,2014-04-18 12:41:00,0.95,18.18,0.2,0,0,4,0.349693251533742,0.0522552255225523,3.82736842105263
"112",2014-04-18 15:26:00,2014-04-18 16:24:00,44.78,29.16,5.93,0,0,58,16.4834355828221,1.53566529492455,3.86151853506029
"113",2014-04-20 07:45:00,2014-04-20 08:47:00,29.29,24.51,4.64,0,0,62,10.7815950920245,1.19502243982048,3.88277227722772
"114",2014-04-20 08:51:00,2014-04-20 09:05:00,3.21,18.43,0.67,0,0,14,1.18159509202454,0.174172544763972,3.84676012461059
"115",2014-04-20 15:23:00,2014-04-20 16:03:00,22.34,25.17,3.43,1,0,40,8.22331288343558,0.8875645609853,3.86450760966876
"116",2014-04-20 17:21:00,2014-04-20 17:24:00,0.26,11.4,0.09,0,0,3,0.0957055214723926,0.0228070175438597,3.94615384615385
"117",2014-04-20 17:29:00,2014-04-20 17:49:00,11.62,28.13,1.59,0,0,20,4.27730061349693,0.413082118734447,3.84911359724613
"118",2014-04-20 19:19:00,2014-04-20 20:02:00,20.3,24.97,3.21,0,0,43,7.47239263803681,0.812975570684822,3.94845812807882
"119",2014-04-21 09:14:00,2014-04-21 10:13:00,46.82,29,6.3,0,0,59,17.2343558282209,1.61448275862069,3.90217855617258
"120",2014-04-21 12:50:00,2014-04-21 13:01:00,5.08,27.39,0.71,0,0,11,1.86993865030675,0.185469149324571,3.82812992125984
"121",2014-04-21 13:35:00,2014-04-21 13:47:00,3.76,19.79,0.73,0,0,12,1.3840490797546,0.1899949469429,3.84220744680851
"122",2014-04-21 17:17:00,2014-04-21 18:23:00,45.1,28.77,6.12,1,1,66,16.601226993865,1.56760514424748,3.904044345898
"123",2014-04-22 08:36:00,2014-04-22 09:29:00,44.97,31.08,5.66,0,0,53,16.5533742331288,1.4469111969112,3.91178118745831
"124",2014-04-22 12:31:00,2014-04-22 12:34:00,0.42,9.83,0.17,0,0,3,0.154601226993865,0.0427263479145473,3.97880952380952
"125",2014-04-22 12:43:00,2014-04-22 12:51:00,2.8,22.44,0.49,0,0,8,1.03067484662577,0.124777183600713,3.927
"126",2014-04-22 15:05:00,2014-04-22 16:00:00,42.24,30.36,5.44,1,2,55,15.5484662576687,1.39130434782609,3.91
"127",2014-04-23 21:07:00,2014-04-23 21:50:00,21.08,24.42,3.39,3,2,43,7.75950920245399,0.863226863226863,3.92712523719165
"128",2014-04-24 09:05:00,2014-04-24 10:01:00,43.06,30.12,5.61,0,0,56,15.8503067484663,1.42961487383798,3.92413376683697
"129",2014-04-24 12:58:00,2014-04-24 13:15:00,3.21,15.96,0.79,0,0,17,1.18159509202454,0.201127819548872,3.92785046728972
"130",2014-04-24 17:58:00,2014-04-24 19:03:00,44.73,29.45,5.96,1,1,65,16.4650306748466,1.5188455008489,3.92403308741337
"131",2014-04-25 07:50:00,2014-04-25 07:55:00,0.87,9.5,0.36,0,0,5,0.320245398773006,0.0915789473684211,3.93103448275862
"132",2014-04-25 07:58:00,2014-04-25 08:57:00,42.31,28.71,5.78,0,0,59,15.5742331288344,1.47370254266806,3.92209406759631
"133",2014-04-25 12:43:00,2014-04-25 12:57:00,4.85,22.15,0.85,0,0,14,1.78527607361963,0.218961625282167,3.8819587628866
"134",2014-04-25 13:29:00,2014-04-25 13:40:00,4.67,25.84,0.7,0,0,11,1.71901840490798,0.180727554179567,3.87323340471092
"135",2014-04-25 17:32:00,2014-04-25 18:44:00,44.81,26.97,6.53,4,1,72,16.4944785276074,1.66147571375603,3.93024101762999
"136",2014-06-09 10:17:00,2014-06-09 10:37:00,12.28,28.3,1.77,0,0,20,4.52024539877301,0.433922261484099,4.07907166123779
"137",2014-06-09 10:41:00,2014-06-09 11:14:00,26.18,30.72,3.29,0,0,33,9.63680981595092,0.852213541666667,3.86053475935829
